corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
single_qubit_flags [[ True False False False]
 [False  True False False]
 [False False  True False]
 [False False False  True]]
corner_terms_flags [[ True  True False False]
 [ True False  True False]
 [False  True False  True]
 [False False  True  True]]
QOC is saving this optimization run to ./out/00001_hamil_500_3_2_2.h5.
iter   |   total error  |    grads_l2   
 540   | 5.33773344e-03 | 1.50189922e-02
 541   | 5.20930775e-03 | 1.48269625e-02
 542   | 5.08393986e-03 | 1.46371781e-02
 543   | 4.96155720e-03 | 1.44495894e-02
 544   | 4.84208966e-03 | 1.42641516e-02
 545   | 4.72546933e-03 | 1.40808248e-02
 546   | 4.61163042e-03 | 1.38995728e-02
 547   | 4.50050908e-03 | 1.37203635e-02
 548   | 4.39204327e-03 | 1.35431678e-02
 549   | 4.28617267e-03 | 1.33679598e-02
 550   | 4.18283856e-03 | 1.31947162e-02
 551   | 4.08198373e-03 | 1.30234158e-02
 552   | 3.98355236e-03 | 1.28540397e-02
 553   | 3.88749002e-03 | 1.26865706e-02
 554   | 3.79374350e-03 | 1.25209925e-02
 555   | 3.70226084e-03 | 1.23572910e-02
 556   | 3.61299120e-03 | 1.21954524e-02
 557   | 3.52588486e-03 | 1.20354641e-02
 558   | 3.44089316e-03 | 1.18773141e-02
 559   | 3.35796844e-03 | 1.17209909e-02
 560   | 3.27706402e-03 | 1.15664833e-02
 561   | 3.19813418e-03 | 1.14137806e-02
 562   | 3.12113412e-03 | 1.12628720e-02
 563   | 3.04601990e-03 | 1.11137471e-02
 564   | 2.97274849e-03 | 1.09663954e-02
 565   | 2.90127768e-03 | 1.08208064e-02
 566   | 2.83156609e-03 | 1.06769694e-02
 567   | 2.76357317e-03 | 1.05348739e-02
 568   | 2.69725914e-03 | 1.03945091e-02
 569   | 2.63258502e-03 | 1.02558639e-02
 570   | 2.56951259e-03 | 1.01189274e-02
 571   | 2.50800437e-03 | 9.98368819e-03
 572   | 2.44802365e-03 | 9.85013481e-03
 573   | 2.38953443e-03 | 9.71825560e-03
 574   | 2.33250142e-03 | 9.58803868e-03
 575   | 2.27689008e-03 | 9.45947199e-03
 576   | 2.22266653e-03 | 9.33254326e-03
 577   | 2.16979759e-03 | 9.20724005e-03
 578   | 2.11825077e-03 | 9.08354974e-03
 579   | 2.06799424e-03 | 8.96145955e-03
 580   | 2.01899683e-03 | 8.84095650e-03
 581   | 1.97122804e-03 | 8.72202751e-03
 582   | 1.92465799e-03 | 8.60465930e-03
 583   | 1.87925744e-03 | 8.48883849e-03
 584   | 1.83499778e-03 | 8.37455157e-03
 585   | 1.79185101e-03 | 8.26178488e-03
 586   | 1.74978973e-03 | 8.15052469e-03
 587   | 1.70878715e-03 | 8.04075715e-03
 588   | 1.66881706e-03 | 7.93246832e-03
 589   | 1.62985382e-03 | 7.82564420e-03
 590   | 1.59187238e-03 | 7.72027070e-03
 591   | 1.55484822e-03 | 7.61633369e-03
 592   | 1.51875740e-03 | 7.51381898e-03
 593   | 1.48357650e-03 | 7.41271233e-03
 594   | 1.44928263e-03 | 7.31299950e-03
 595   | 1.41585345e-03 | 7.21466618e-03
 596   | 1.38326710e-03 | 7.11769807e-03
 597   | 1.35150225e-03 | 7.02208087e-03
 598   | 1.32053804e-03 | 6.92780024e-03
 599   | 1.29035413e-03 | 6.83484189e-03
 600   | 1.26093061e-03 | 6.74319151e-03
 601   | 1.23224809e-03 | 6.65283481e-03
 602   | 1.20428761e-03 | 6.56375754e-03
 603   | 1.17703065e-03 | 6.47594546e-03
 604   | 1.15045917e-03 | 6.38938437e-03
 605   | 1.12455551e-03 | 6.30406013e-03
 606   | 1.09930249e-03 | 6.21995860e-03
 607   | 1.07468331e-03 | 6.13706571e-03
 608   | 1.05068159e-03 | 6.05536746e-03
 609   | 1.02728134e-03 | 5.97484986e-03
 610   | 1.00446697e-03 | 5.89549902e-03
 611   | 9.82223273e-04 | 5.81730109e-03
 612   | 9.60535413e-04 | 5.74024228e-03
 613   | 9.39388920e-04 | 5.66430887e-03
 614   | 9.18769685e-04 | 5.58948721e-03
 615   | 8.98663952e-04 | 5.51576373e-03
 616   | 8.79058305e-04 | 5.44312491e-03
 617   | 8.59939667e-04 | 5.37155731e-03
 618   | 8.41295289e-04 | 5.30104758e-03
 619   | 8.23112744e-04 | 5.23158242e-03
 620   | 8.05379920e-04 | 5.16314865e-03
 621   | 7.88085011e-04 | 5.09573313e-03
 622   | 7.71216513e-04 | 5.02932281e-03
 623   | 7.54763215e-04 | 4.96390475e-03
 624   | 7.38714195e-04 | 4.89946606e-03
 625   | 7.23058809e-04 | 4.83599395e-03
 626   | 7.07786689e-04 | 4.77347573e-03
 627   | 6.92887735e-04 | 4.71189878e-03
 628   | 6.78352107e-04 | 4.65125057e-03
 629   | 6.64170223e-04 | 4.59151866e-03
 630   | 6.50332749e-04 | 4.53269070e-03
 631   | 6.36830594e-04 | 4.47475444e-03
 632   | 6.23654907e-04 | 4.41769771e-03
 633   | 6.10797068e-04 | 4.36150842e-03
 634   | 5.98248684e-04 | 4.30617460e-03
 635   | 5.86001582e-04 | 4.25168435e-03
 636   | 5.74047807e-04 | 4.19802588e-03
 637   | 5.62379615e-04 | 4.14518748e-03
 638   | 5.50989464e-04 | 4.09315753e-03
 639   | 5.39870018e-04 | 4.04192452e-03
 640   | 5.29014131e-04 | 3.99147702e-03
 641   | 5.18414853e-04 | 3.94180372e-03
 642   | 5.08065416e-04 | 3.89289337e-03
 643   | 4.97959235e-04 | 3.84473483e-03
 644   | 4.88089903e-04 | 3.79731708e-03
 645   | 4.78451184e-04 | 3.75062917e-03
 646   | 4.69037011e-04 | 3.70466026e-03
 647   | 4.59841481e-04 | 3.65939959e-03
 648   | 4.50858850e-04 | 3.61483653e-03
 649   | 4.42083530e-04 | 3.57096052e-03
 650   | 4.33510085e-04 | 3.52776113e-03
 651   | 4.25133227e-04 | 3.48522801e-03
 652   | 4.16947812e-04 | 3.44335090e-03
 653   | 4.08948835e-04 | 3.40211968e-03
 654   | 4.01131429e-04 | 3.36152429e-03
 655   | 3.93490861e-04 | 3.32155480e-03
 656   | 3.86022525e-04 | 3.28220138e-03
 657   | 3.78721943e-04 | 3.24345429e-03
 658   | 3.71584759e-04 | 3.20530389e-03
 659   | 3.64606739e-04 | 3.16774068e-03
 660   | 3.57783762e-04 | 3.13075522e-03
 661   | 3.51111823e-04 | 3.09433820e-03
 662   | 3.44587026e-04 | 3.05848041e-03
 663   | 3.38205584e-04 | 3.02317274e-03
 664   | 3.31963813e-04 | 2.98840619e-03
 665   | 3.25858131e-04 | 2.95417186e-03
 666   | 3.19885056e-04 | 2.92046097e-03
 667   | 3.14041200e-04 | 2.88726483e-03
 668   | 3.08323273e-04 | 2.85457486e-03
 669   | 3.02728071e-04 | 2.82238259e-03
 670   | 2.97252482e-04 | 2.79067965e-03
 671   | 2.91893480e-04 | 2.75945778e-03
 672   | 2.86648122e-04 | 2.72870883e-03
 673   | 2.81513547e-04 | 2.69842473e-03
 674   | 2.76486973e-04 | 2.66859756e-03
 675   | 2.71565695e-04 | 2.63921947e-03
 676   | 2.66747084e-04 | 2.61028272e-03
 677   | 2.62028583e-04 | 2.58177970e-03
 678   | 2.57407706e-04 | 2.55370288e-03
 679   | 2.52882037e-04 | 2.52604483e-03
 680   | 2.48449224e-04 | 2.49879825e-03
 681   | 2.44106985e-04 | 2.47195592e-03
 682   | 2.39853096e-04 | 2.44551074e-03
 683   | 2.35685397e-04 | 2.41945571e-03
 684   | 2.31601790e-04 | 2.39378393e-03
 685   | 2.27600230e-04 | 2.36848861e-03
 686   | 2.23678733e-04 | 2.34356304e-03
 687   | 2.19835366e-04 | 2.31900063e-03
 688   | 2.16068254e-04 | 2.29479490e-03
 689   | 2.12375569e-04 | 2.27093946e-03
 690   | 2.08755536e-04 | 2.24742800e-03
 691   | 2.05206427e-04 | 2.22425435e-03
 692   | 2.01726564e-04 | 2.20141242e-03
 693   | 1.98314313e-04 | 2.17889619e-03
 694   | 1.94968086e-04 | 2.15669979e-03
 695   | 1.91686336e-04 | 2.13481742e-03
 696   | 1.88467562e-04 | 2.11324336e-03
 697   | 1.85310301e-04 | 2.09197201e-03
 698   | 1.82213131e-04 | 2.07099787e-03
 699   | 1.79174668e-04 | 2.05031550e-03
 700   | 1.76193568e-04 | 2.02991959e-03
 701   | 1.73268520e-04 | 2.00980491e-03
 702   | 1.70398249e-04 | 1.98996631e-03
 703   | 1.67581518e-04 | 1.97039874e-03
 704   | 1.64817118e-04 | 1.95109724e-03
 705   | 1.62103877e-04 | 1.93205693e-03
 706   | 1.59440651e-04 | 1.91327305e-03
 707   | 1.56826330e-04 | 1.89474088e-03
 708   | 1.54259830e-04 | 1.87645582e-03
 709   | 1.51740099e-04 | 1.85841335e-03
 710   | 1.49266110e-04 | 1.84060901e-03
 711   | 1.46836866e-04 | 1.82303846e-03
 712   | 1.44451395e-04 | 1.80569742e-03
 713   | 1.42108750e-04 | 1.78858170e-03
 714   | 1.39808009e-04 | 1.77168717e-03
 715   | 1.37548276e-04 | 1.75500982e-03
 716   | 1.35328675e-04 | 1.73854567e-03
 717   | 1.33148357e-04 | 1.72229085e-03
 718   | 1.31006491e-04 | 1.70624157e-03
 719   | 1.28902269e-04 | 1.69039408e-03
 720   | 1.26834906e-04 | 1.67474473e-03
 721   | 1.24803633e-04 | 1.65928996e-03
 722   | 1.22807704e-04 | 1.64402624e-03
 723   | 1.20846391e-04 | 1.62895013e-03
 724   | 1.18918983e-04 | 1.61405828e-03
 725   | 1.17024789e-04 | 1.59934738e-03
 726   | 1.15163134e-04 | 1.58481419e-03
 727   | 1.13333362e-04 | 1.57045555e-03
 728   | 1.11534830e-04 | 1.55626837e-03
 729   | 1.09766914e-04 | 1.54224960e-03
 730   | 1.08029004e-04 | 1.52839627e-03
 731   | 1.06320506e-04 | 1.51470547e-03
 732   | 1.04640839e-04 | 1.50117436e-03
 733   | 1.02989438e-04 | 1.48780013e-03
 734   | 1.01365751e-04 | 1.47458008e-03
 735   | 9.97692383e-05 | 1.46151151e-03
 736   | 9.81993752e-05 | 1.44859181e-03
 737   | 9.66556483e-05 | 1.43581843e-03
 738   | 9.51375569e-05 | 1.42318886e-03
 739   | 9.36446119e-05 | 1.41070065e-03
 740   | 9.21763360e-05 | 1.39835140e-03
 741   | 9.07322632e-05 | 1.38613876e-03
 742   | 8.93119383e-05 | 1.37406044e-03
 743   | 8.79149166e-05 | 1.36211419e-03
 744   | 8.65407639e-05 | 1.35029782e-03
 745   | 8.51890559e-05 | 1.33860917e-03
 746   | 8.38593782e-05 | 1.32704615e-03
 747   | 8.25513257e-05 | 1.31560669e-03
 748   | 8.12645025e-05 | 1.30428878e-03
 749   | 7.99985218e-05 | 1.29309046e-03
 750   | 7.87530053e-05 | 1.28200980e-03
 751   | 7.75275833e-05 | 1.27104492e-03
 752   | 7.63218943e-05 | 1.26019397e-03
 753   | 7.51355846e-05 | 1.24945516e-03
 754   | 7.39683086e-05 | 1.23882672e-03
 755   | 7.28197280e-05 | 1.22830694e-03
 756   | 7.16895120e-05 | 1.21789411e-03
 757   | 7.05773369e-05 | 1.20758660e-03
 758   | 6.94828859e-05 | 1.19738280e-03
 759   | 6.84058491e-05 | 1.18728113e-03
 760   | 6.73459231e-05 | 1.17728003e-03
 761   | 6.63028110e-05 | 1.16737802e-03
 762   | 6.52762220e-05 | 1.15757360e-03
 763   | 6.42658716e-05 | 1.14786535e-03
 764   | 6.32714809e-05 | 1.13825183e-03
 765   | 6.22927771e-05 | 1.12873168e-03
 766   | 6.13294928e-05 | 1.11930355e-03
 767   | 6.03813662e-05 | 1.10996610e-03
 768   | 5.94481406e-05 | 1.10071805e-03
 769   | 5.85295648e-05 | 1.09155813e-03
 770   | 5.76253924e-05 | 1.08248510e-03
 771   | 5.67353820e-05 | 1.07349775e-03
 772   | 5.58592971e-05 | 1.06459490e-03
 773   | 5.49969056e-05 | 1.05577538e-03
 774   | 5.41479803e-05 | 1.04703806e-03
 775   | 5.33122983e-05 | 1.03838184e-03
 776   | 5.24896409e-05 | 1.02980561e-03
 777   | 5.16797939e-05 | 1.02130831e-03
 778   | 5.08825469e-05 | 1.01288891e-03
 779   | 5.00976938e-05 | 1.00454638e-03
 780   | 4.93250323e-05 | 9.96279719e-04
 781   | 4.85643638e-05 | 9.88087953e-04
 782   | 4.78154938e-05 | 9.79970123e-04
 783   | 4.70782311e-05 | 9.71925288e-04
 784   | 4.63523882e-05 | 9.63952529e-04
 785   | 4.56377810e-05 | 9.56050947e-04
 786   | 4.49342289e-05 | 9.48219658e-04
 787   | 4.42415545e-05 | 9.40457797e-04
 788   | 4.35595837e-05 | 9.32764518e-04
 789   | 4.28881457e-05 | 9.25138990e-04
 790   | 4.22270724e-05 | 9.17580400e-04
 791   | 4.15761991e-05 | 9.10087950e-04
 792   | 4.09353640e-05 | 9.02660857e-04
 793   | 4.03044079e-05 | 8.95298355e-04
 794   | 3.96831746e-05 | 8.87999692e-04
 795   | 3.90715109e-05 | 8.80764131e-04
 796   | 3.84692658e-05 | 8.73590948e-04
 797   | 3.78762914e-05 | 8.66479434e-04
 798   | 3.72924420e-05 | 8.59428894e-04
 799   | 3.67175747e-05 | 8.52438643e-04
 800   | 3.61515490e-05 | 8.45508012e-04
 801   | 3.55942266e-05 | 8.38636344e-04
 802   | 3.50454719e-05 | 8.31822992e-04
 803   | 3.45051513e-05 | 8.25067322e-04
 804   | 3.39731338e-05 | 8.18368712e-04
 805   | 3.34492903e-05 | 8.11726552e-04
 806   | 3.29334940e-05 | 8.05140240e-04
 807   | 3.24256203e-05 | 7.98609187e-04
 808   | 3.19255465e-05 | 7.92132814e-04
 809   | 3.14331522e-05 | 7.85710551e-04
 810   | 3.09483188e-05 | 7.79341839e-04
 811   | 3.04709296e-05 | 7.73026129e-04
 812   | 3.00008700e-05 | 7.66762880e-04
 813   | 2.95380273e-05 | 7.60551560e-04
 814   | 2.90822904e-05 | 7.54391648e-04
 815   | 2.86335503e-05 | 7.48282629e-04
 816   | 2.81916995e-05 | 7.42223998e-04
 817   | 2.77566325e-05 | 7.36215258e-04
 818   | 2.73282453e-05 | 7.30255920e-04
 819   | 2.69064357e-05 | 7.24345503e-04
 820   | 2.64911031e-05 | 7.18483532e-04
 821   | 2.60821485e-05 | 7.12669543e-04
 822   | 2.56794744e-05 | 7.06903076e-04
 823   | 2.52829851e-05 | 7.01183679e-04
 824   | 2.48925861e-05 | 6.95510907e-04
 825   | 2.45081847e-05 | 6.89884321e-04
 826   | 2.41296894e-05 | 6.84303492e-04
 827   | 2.37570103e-05 | 6.78767992e-04
 828   | 2.33900589e-05 | 6.73277403e-04
 829   | 2.30287480e-05 | 6.67831313e-04
 830   | 2.26729919e-05 | 6.62429314e-04
 831   | 2.23227061e-05 | 6.57071005e-04
 832   | 2.19778076e-05 | 6.51755992e-04
 833   | 2.16382144e-05 | 6.46483883e-04
 834   | 2.13038461e-05 | 6.41254295e-04
 835   | 2.09746233e-05 | 6.36066848e-04
 836   | 2.06504679e-05 | 6.30921169e-04
 837   | 2.03313031e-05 | 6.25816888e-04
 838   | 2.00170531e-05 | 6.20753642e-04
 839   | 1.97076434e-05 | 6.15731071e-04
 840   | 1.94030007e-05 | 6.10748822e-04
 841   | 1.91030527e-05 | 6.05806543e-04
 842   | 1.88077282e-05 | 6.00903890e-04
 843   | 1.85169572e-05 | 5.96040522e-04
 844   | 1.82306706e-05 | 5.91216102e-04
 845   | 1.79488006e-05 | 5.86430298e-04
 846   | 1.76712801e-05 | 5.81682781e-04
 847   | 1.73980433e-05 | 5.76973228e-04
 848   | 1.71290253e-05 | 5.72301317e-04
 849   | 1.68641622e-05 | 5.67666733e-04
 850   | 1.66033910e-05 | 5.63069162e-04
 851   | 1.63466498e-05 | 5.58508296e-04
 852   | 1.60938774e-05 | 5.53983830e-04
 853   | 1.58450138e-05 | 5.49495461e-04
 854   | 1.55999997e-05 | 5.45042891e-04
 855   | 1.53587768e-05 | 5.40625826e-04
 856   | 1.51212876e-05 | 5.36243973e-04
 857   | 1.48874756e-05 | 5.31897045e-04
 858   | 1.46572849e-05 | 5.27584756e-04
 859   | 1.44306607e-05 | 5.23306824e-04
 860   | 1.42075488e-05 | 5.19062971e-04
 861   | 1.39878961e-05 | 5.14852920e-04
 862   | 1.37716501e-05 | 5.10676400e-04
 863   | 1.35587590e-05 | 5.06533138e-04
 864   | 1.33491719e-05 | 5.02422870e-04
 865   | 1.31428388e-05 | 4.98345329e-04
 866   | 1.29397101e-05 | 4.94300256e-04
 867   | 1.27397372e-05 | 4.90287390e-04
 868   | 1.25428722e-05 | 4.86306475e-04
 869   | 1.23490679e-05 | 4.82357259e-04
 870   | 1.21582777e-05 | 4.78439490e-04
 871   | 1.19704558e-05 | 4.74552919e-04
 872   | 1.17855572e-05 | 4.70697300e-04
 873   | 1.16035372e-05 | 4.66872390e-04
 874   | 1.14243521e-05 | 4.63077947e-04
 875   | 1.12479588e-05 | 4.59313733e-04
 876   | 1.10743147e-05 | 4.55579511e-04
 877   | 1.09033780e-05 | 4.51875047e-04
 878   | 1.07351075e-05 | 4.48200108e-04
 879   | 1.05694624e-05 | 4.44554465e-04
 880   | 1.04064027e-05 | 4.40937889e-04
 881   | 1.02458891e-05 | 4.37350156e-04
 882   | 1.00878826e-05 | 4.33791042e-04
 883   | 9.93234507e-06 | 4.30260325e-04
 884   | 9.77923871e-06 | 4.26757786e-04
 885   | 9.62852639e-06 | 4.23283208e-04
 886   | 9.48017153e-06 | 4.19836375e-04
 887   | 9.33413811e-06 | 4.16417073e-04
 888   | 9.19039059e-06 | 4.13025092e-04
 889   | 9.04889402e-06 | 4.09660220e-04
 890   | 8.90961394e-06 | 4.06322252e-04
 891   | 8.77251639e-06 | 4.03010979e-04
 892   | 8.63756794e-06 | 3.99726199e-04
 893   | 8.50473566e-06 | 3.96467709e-04
 894   | 8.37398708e-06 | 3.93235308e-04
 895   | 8.24529026e-06 | 3.90028797e-04
 896   | 8.11861368e-06 | 3.86847980e-04
 897   | 7.99392635e-06 | 3.83692660e-04
 898   | 7.87119769e-06 | 3.80562643e-04
 899   | 7.75039760e-06 | 3.77457738e-04
 900   | 7.63149644e-06 | 3.74377753e-04
 901   | 7.51446498e-06 | 3.71322501e-04
 902   | 7.39927446e-06 | 3.68291792e-04
 903   | 7.28589651e-06 | 3.65285442e-04
 904   | 7.17430324e-06 | 3.62303266e-04
 905   | 7.06446713e-06 | 3.59345082e-04
 906   | 6.95636107e-06 | 3.56410707e-04
 907   | 6.84995839e-06 | 3.53499962e-04
 908   | 6.74523280e-06 | 3.50612670e-04
 909   | 6.64215836e-06 | 3.47748652e-04
 910   | 6.54070962e-06 | 3.44907733e-04
 911   | 6.44086141e-06 | 3.42089740e-04
 912   | 6.34258899e-06 | 3.39294499e-04
 913   | 6.24586798e-06 | 3.36521839e-04
 914   | 6.15067434e-06 | 3.33771591e-04
 915   | 6.05698446e-06 | 3.31043586e-04
 916   | 5.96477498e-06 | 3.28337656e-04
 917   | 5.87402299e-06 | 3.25653636e-04
 918   | 5.78470585e-06 | 3.22991361e-04
 919   | 5.69680132e-06 | 3.20350668e-04
 920   | 5.61028744e-06 | 3.17731394e-04
 921   | 5.52514261e-06 | 3.15133379e-04
 922   | 5.44134555e-06 | 3.12556463e-04
 923   | 5.35887531e-06 | 3.10000488e-04
 924   | 5.27771122e-06 | 3.07465297e-04
 925   | 5.19783298e-06 | 3.04950735e-04
 926   | 5.11922052e-06 | 3.02456645e-04
 927   | 5.04185414e-06 | 2.99982876e-04
 928   | 4.96571441e-06 | 2.97529274e-04
 929   | 4.89078217e-06 | 2.95095689e-04
 930   | 4.81703859e-06 | 2.92681970e-04
 931   | 4.74446510e-06 | 2.90287968e-04
 932   | 4.67304343e-06 | 2.87913537e-04
 933   | 4.60275555e-06 | 2.85558528e-04
 934   | 4.53358374e-06 | 2.83222798e-04
 935   | 4.46551053e-06 | 2.80906201e-04
 936   | 4.39851871e-06 | 2.78608593e-04
 937   | 4.33259135e-06 | 2.76329834e-04
 938   | 4.26771175e-06 | 2.74069781e-04
 939   | 4.20386348e-06 | 2.71828294e-04
 940   | 4.14103038e-06 | 2.69605235e-04
 941   | 4.07919649e-06 | 2.67400465e-04
 942   | 4.01834611e-06 | 2.65213846e-04
 943   | 3.95846379e-06 | 2.63045244e-04
 944   | 3.89953431e-06 | 2.60894524e-04
 945   | 3.84154267e-06 | 2.58761550e-04
 946   | 3.78447412e-06 | 2.56646190e-04
 947   | 3.72831411e-06 | 2.54548312e-04
 948   | 3.67304833e-06 | 2.52467785e-04
 949   | 3.61866268e-06 | 2.50404478e-04
 950   | 3.56514327e-06 | 2.48358263e-04
 951   | 3.51247643e-06 | 2.46329011e-04
 952   | 3.46064870e-06 | 2.44316595e-04
 953   | 3.40964682e-06 | 2.42320888e-04
 954   | 3.35945775e-06 | 2.40341765e-04
 955   | 3.31006861e-06 | 2.38379102e-04
 956   | 3.26146675e-06 | 2.36432774e-04
 957   | 3.21363971e-06 | 2.34502659e-04
 958   | 3.16657523e-06 | 2.32588635e-04
 959   | 3.12026119e-06 | 2.30690581e-04
 960   | 3.07468573e-06 | 2.28808377e-04
 961   | 3.02983710e-06 | 2.26941904e-04
 962   | 2.98570377e-06 | 2.25091042e-04
 963   | 2.94227439e-06 | 2.23255675e-04
 964   | 2.89953778e-06 | 2.21435686e-04
 965   | 2.85748290e-06 | 2.19630958e-04
 966   | 2.81609894e-06 | 2.17841378e-04
 967   | 2.77537519e-06 | 2.16066829e-04
 968   | 2.73530116e-06 | 2.14307200e-04
 969   | 2.69586650e-06 | 2.12562377e-04
 970   | 2.65706101e-06 | 2.10832248e-04
 971   | 2.61887466e-06 | 2.09116703e-04
 972   | 2.58129757e-06 | 2.07415630e-04
 973   | 2.54432003e-06 | 2.05728922e-04
 974   | 2.50793245e-06 | 2.04056468e-04
 975   | 2.47212540e-06 | 2.02398160e-04
 976   | 2.43688962e-06 | 2.00753893e-04
 977   | 2.40221596e-06 | 1.99123559e-04
 978   | 2.36809542e-06 | 1.97507052e-04
 979   | 2.33451917e-06 | 1.95904267e-04
 980   | 2.30147846e-06 | 1.94315101e-04
 981   | 2.26896473e-06 | 1.92739449e-04
 982   | 2.23696952e-06 | 1.91177210e-04
 983   | 2.20548454e-06 | 1.89628280e-04
 984   | 2.17450155e-06 | 1.88092558e-04
 985   | 2.14401255e-06 | 1.86569945e-04
 986   | 2.11400957e-06 | 1.85060339e-04
 987   | 2.08448481e-06 | 1.83563642e-04
 988   | 2.05543058e-06 | 1.82079755e-04
 989   | 2.02683930e-06 | 1.80608580e-04
 990   | 1.99870355e-06 | 1.79150019e-04
 991   | 1.97101596e-06 | 1.77703978e-04
 992   | 1.94376935e-06 | 1.76270358e-04
 993   | 1.91695660e-06 | 1.74849066e-04
 994   | 1.89057069e-06 | 1.73440007e-04
 995   | 1.86460477e-06 | 1.72043086e-04
 996   | 1.83905206e-06 | 1.70658211e-04
 997   | 1.81390587e-06 | 1.69285288e-04
 998   | 1.78915964e-06 | 1.67924227e-04
 999   | 1.76480694e-06 | 1.66574935e-04
Time to run code: 9800.9571 seconds
plot save_index 999
